,index,class_id,class_label,class_serialization,id,label,serialization,actual,predicted,rationale
""http://caligraph.org/resource/Juan_Brown""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Juan_Quarterone""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Rub%C3%A9n_Dar%C3%ADo_Ins%C3%BAa""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Juan_Carlos_Sarnari""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Mauro_Navas""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/H%C3%A9ctor_Rial""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Iv%C3%A1n_Sopegno""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Marcelo_Trobbiani""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
""http://caligraph.org/resource/Rodolfo_Motta""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_football_manager""
",http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales,Héctor Gabriel Morales,"""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_expatriate_sportsperson_in_Hungary""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Person_from_Corrientes""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Sportsperson_from_Corrientes_Province""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1989_birth""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Argentine_expatriate_footballer""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Association_football_manager""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Estudiantes_de_La_Plata_footballer""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Expatriate_footballer_in_Hungary""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Ferencv%C3%A1rosi_TC_footballer""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Living_person""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Expatriate_footballer_in_Honduras""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Foreign_Honduran_Liga_Nacional_player""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/C.D._Victoria_player""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2000/01/rdf-schema#label""	""Héctor Gabriel Morales""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2002/07/owl#sameAs""	""http://dbpedia.org/resource/H%C3%A9ctor_Gabriel_Morales""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2004/02/skos/core#prefLabel""	""Héctor Gabriel Morales""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Morales""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2004/02/skos/core#altLabel""	""H. Morales""
""http://caligraph.org/resource/H%C3%A9ctor_Gabriel_Morales""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Hector Morales""
",negative,positive,"Héctor Gabriel Morales is classified under the type ""http://caligraph.org/ontology/Association_football_manager"", which is a general term for a football manager. Additionally, he is also classified under ""http://caligraph.org/ontology/Argentine_expatriate_footballer"", indicating that he is from Argentina and has been involved in football. Therefore, using the given definition of an Argentine football manager, it can be argued that Héctor Gabriel Morales fits this category."
1,237,http://caligraph.org/ontology/Newspaper_in_New_South_Wales,Newspaper in New South Wales,"""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/2000/01/rdf-schema#label""	""Newspaper in New South Wales""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Newspaper_published_in_Australia""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_newspapers_in_New_South_Wales""
""http://caligraph.org/resource/Imlay%20magnet_(19745643)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Springwood%20Sentinel_(19750073)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Coastal%20Views_(19757798)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Gilgandra%20Weekly_(19778392)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Inverell%20Argus_(19753747)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20St%20George%20Observer_(19771237)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Duncan's%20weekly%20register%20of%20politics,%20facts%20and%20general%20literature_(19972099)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Stageland_(19954562)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Moss%20Vale%20record_(19971389)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Newcastle_Star""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Tenterfield_Intercolonial_Courier_and_Fairfield_and_Wallangarra_Advocate""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Moree_Champion""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Dubbo""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Oceania_(journal)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The_Mirror_of_Australia""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The_Northern_Times""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
",http://caligraph.org/resource/Parramatta_Advertiser,Parramatta Advertiser,"""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_published_in_Sydney""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/2000/01/rdf-schema#label""	""Parramatta Advertiser""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/2002/07/owl#sameAs""	""http://dbpedia.org/resource/Parramatta_Advertiser""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/2004/02/skos/core#prefLabel""	""Parramatta Advertiser""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/format""	""http://caligraph.org/resource/Tabloid_(newspaper_format)""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/format""	""http://caligraph.org/resource/Online_and_offline""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/foundingDate""	""1933-07-15""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Parramatta""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Sydney""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/New_South_Wales""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Australia""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/owner""	""http://caligraph.org/resource/NewsLocal""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/type""	""http://caligraph.org/resource/Newspaper""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://caligraph.org/ontology/type""	""http://caligraph.org/resource/Weekly_newspaper""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Newspapers_published_in_Sydney""
""http://caligraph.org/resource/Parramatta_Advertiser""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/NewsLocal""
",negative,positive,"The Parramatta Advertiser is classified as a ""Newspaper published in Sydney"" according to the provided definition. Sydney is located in New South Wales, Australia. Therefore, if a newspaper is published in Sydney, it is also published in New South Wales. Hence, the Parramatta Advertiser can be considered a ""Newspaper in New South Wales""."
2,239,http://caligraph.org/ontology/Newspaper_in_New_South_Wales,Newspaper in New South Wales,"""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/2000/01/rdf-schema#label""	""Newspaper in New South Wales""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Newspaper_published_in_Australia""
""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_newspapers_in_New_South_Wales""
""http://caligraph.org/resource/Imlay%20magnet_(19745643)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Springwood%20Sentinel_(19750073)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Coastal%20Views_(19757798)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Gilgandra%20Weekly_(19778392)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Inverell%20Argus_(19753747)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20St%20George%20Observer_(19771237)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Duncan's%20weekly%20register%20of%20politics,%20facts%20and%20general%20literature_(19972099)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Stageland_(19954562)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The%20Moss%20Vale%20record_(19971389)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Newcastle_Star""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Tenterfield_Intercolonial_Courier_and_Fairfield_and_Wallangarra_Advocate""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Moree_Champion""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Dubbo""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/Oceania_(journal)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The_Mirror_of_Australia""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
""http://caligraph.org/resource/The_Northern_Times""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_in_New_South_Wales""
",http://caligraph.org/resource/The_Free_Thought,The Free Thought,"""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Non-English-language_newspaper_published_in_Australia""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Newspaper_published_in_Sydney""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Ukrainian_publisher_(people)""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1949_establishment_in_Australia""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Publication_established_in_1949""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Ukrainian-language_newspaper""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/2000/01/rdf-schema#label""	""The Free Thought""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/2002/07/owl#sameAs""	""http://dbpedia.org/resource/The_Free_Thought""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/2004/02/skos/core#prefLabel""	""The Free Thought""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Vil'na dumka""
""http://caligraph.org/resource/The_Free_Thought""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Vil`na Dumka""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/circulation""	""1500""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/firstPublicationYear""	""1949""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/format""	""http://caligraph.org/resource/ISO_216""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/foundingDate""	""1949-07-10""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Sydney""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/New_South_Wales""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Lidcombe""
""http://caligraph.org/resource/The_Free_Thought""	""http://caligraph.org/ontology/headquarter""	""http://caligraph.org/resource/Australia""
",negative,positive,"The Free Thought is classified as a ""Newspaper published in Sydney"" according to the provided definition. Sydney is located in New South Wales, Australia. Therefore, it can be inferred that The Free Thought is a ""Newspaper in New South Wales"". Additionally, the headquarters of The Free Thought is listed as Sydney, New South Wales, Australia, further supporting this assertion."
3,340,http://caligraph.org/ontology/Romania_international_rugby_union_player,Romania international rugby union player,"""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/2000/01/rdf-schema#label""	""Romania international rugby union player""
""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/International_rugby_union_player""
""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Romanian_rugby_union_player""
""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Romania_international_rugby_union_players""
""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_Romania_national_rugby_union_players""
""http://caligraph.org/resource/BucurAlexandru%20Bucur_(19466662)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/Ion%20Costea_(19501326)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/VasileVladimir%20Vasile_(19494281)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/GiucalM.%20Giucal_(19746701)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/ManoleGheorghe%20Manole_(19753782)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/FuicuSorin%20Fuicu_(19970815)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/NistorVasile%20Nistor_(19976819)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/PasacheGeorge%20Pasache_(19964788)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/VargaVasile%20Varga_(19981370)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/C%C4%83t%C4%83lin_Nicolae""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/Piti_(footballer)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/Nicolae_R%C4%83cean""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/Gabriel_Rupanu""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
""http://caligraph.org/resource/Jody_Rose""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romania_international_rugby_union_player""
",http://caligraph.org/resource/Iosif_Nemes,Iosif Nemes,"""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1903_birth""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Medalist_at_the_1924_Summer_Olympics""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Olympic_bronze_medalist_for_Romania""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Olympic_rugby_union_player_of_Romania""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Romanian_rugby_union_player""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Rugby_union_player_at_the_1924_Summer_Olympics""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/2000/01/rdf-schema#label""	""Iosif Nemes""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/2002/07/owl#sameAs""	""http://dbpedia.org/resource/Iosif_Nemes""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/2004/02/skos/core#prefLabel""	""Iosif Nemes""
""http://caligraph.org/resource/Iosif_Nemes""	""http://caligraph.org/ontology/birthYear""	""1903""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Olympic_rugby_union_players_of_Romania""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Romanian_rugby_union_players""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Rugby_union_players_at_the_1924_Summer_Olympics""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:1903_births""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Medalists_at_the_1924_Summer_Olympics""
""http://caligraph.org/resource/Iosif_Nemes""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:Olympic_bronze_medalists_for_Romania""
",negative,positive,"The definition of a ""Romania international rugby union player"" is a subclass of ""International rugby union player"" and ""Romanian rugby union player"". Iosif Nemes is classified as a ""Romanian rugby union player"" and an ""Olympic rugby union player of Romania"", which implies that he has played rugby at an international level for Romania. Therefore, based on the given definition, it can be argued that Iosif Nemes is a ""Romania international rugby union player""."
4,341,http://caligraph.org/ontology/Romania_international_rugby_union_player,Romania international rugby union player,"""http://caligraph.org/ontology/Romania_international_rugby_union_player""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
